Subjects,Valence_num,Valence,Noise,Pedestrians,Cars,Pupil,Neighbourhood_num,Neighbourhood,Socioeconomic_num,Socioeconomic,Sex_num
23,0,Negative,0.04670045382,0.3505154639,1.113402062,2.373605686,4,Bilbao,2,High,1
23,1,Positive,0.03455449494,0.03092783505,2.515463918,[],4,Bilbao,2,High,1
23,1,Positive,0.03184279977,3.387755102,1.224489796,2.433783587,4,Bilbao,2,High,1
24,1,Positive,0.01394762064,0,0.1546391753,2.563912396,4,Bilbao,2,High,1
24,0,Negative,0.01759045948,0,0,2.363719912,4,Bilbao,2,High,1
24,1,Positive,0.02970641536,0,0,2.126621765,4,Bilbao,2,High,1
24,0,Negative,0.01405281329,0,0.0206185567,2.206699306,4,Bilbao,2,High,1
24,0,Negative,0.01699255333,0,1.06185567,2.623251557,4,Bilbao,2,High,1
24,0,Negative,0.009145749205,0.05154639175,0.8762886598,[],4,Bilbao,2,High,1
24,1,Positive,0.01045156052,0,0.7113402062,2.152837672,4,Bilbao,2,High,1
24,1,Positive,0.006059899608,0,0.9484536082,2.452167311,4,Bilbao,2,High,1
24,1,Positive,0.01255567974,0,0.9175257732,2.312076795,4,Bilbao,2,High,1
24,1,Positive,0.006853524234,0,1.494845361,2.320446994,4,Bilbao,2,High,1
24,1,Positive,0.01566575963,0.2164948454,2.319587629,2.333317635,4,Bilbao,2,High,1
24,0,Negative,0.01685231443,0,1.020618557,2.278274848,4,Bilbao,2,High,1
24,1,Positive,0.01406184598,0,0,2.451943434,4,Bilbao,2,High,1
24,0,Negative,0.006961361996,0.2989690722,0,2.119685036,4,Bilbao,2,High,1
24,1,Positive,0.014009246,0,0.05154639175,2.03,4,Bilbao,2,High,1
24,1,Positive,0.009369161677,0,0.9896907216,2.209871044,4,Bilbao,2,High,1
24,0,Negative,0.007802059203,0.0206185567,1.010309278,2.548964036,4,Bilbao,2,High,1
24,0,Negative,0.01191250495,0,1.237113402,2.611337784,4,Bilbao,2,High,1
24,0,Negative,0.005987518666,0.0206185567,1.144329897,2.308224497,4,Bilbao,2,High,1
24,0,Negative,0.009452301601,0.09278350515,1.587628866,2.248867203,4,Bilbao,2,High,1
24,1,Positive,0.01018368233,0,0.6804123711,2.52020936,4,Bilbao,2,High,1
24,1,Positive,0.01148179425,0,1.546391753,[],4,Bilbao,2,High,1
24,0,Negative,0.01615966964,0,1.711340206,2.541049553,4,Bilbao,2,High,1
24,1,Positive,0.01697646008,0,1.567010309,2.488499648,4,Bilbao,2,High,1
24,0,Negative,0.04038233819,1.979381443,4.082474227,2.284958252,4,Bilbao,2,High,1
24,0,Negative,0.04936242973,1.721649485,2.18556701,2.72885645,4,Bilbao,2,High,1
24,0,Negative,0.01798082864,1.350515464,2.164948454,2.272330895,4,Bilbao,2,High,1
24,0,Negative,0.03105687097,0.5257731959,1.969072165,2.281348401,4,Bilbao,2,High,1
24,0,Negative,0.04283037346,2.103092784,1.051546392,2.288888889,4,Bilbao,2,High,1
24,0,Negative,0.03569250787,3.051546392,0.9793814433,2.170825861,4,Bilbao,2,High,1
24,1,Positive,0.03586576976,0.8282828283,0.0101010101,2.200229971,4,Bilbao,2,High,1
25,0,Negative,0.004560854057,0,0.3195876289,2.85,5,Ecuador,3,Low,0
25,0,Negative,0.001346601968,0,0,2.543278812,5,Ecuador,3,Low,0
25,0,Negative,0.008568693511,0,1.072164948,2.487470112,5,Ecuador,3,Low,0
25,0,Negative,0.006403372853,0,0.9072164948,2.507358171,5,Ecuador,3,Low,0
25,0,Negative,0.009756105707,0,0.5670103093,2.449486622,5,Ecuador,3,Low,0
25,0,Negative,0.007374234811,0.1134020619,0.0618556701,2.420364397,5,Ecuador,3,Low,0
25,0,Negative,0.005556653054,0.6288659794,0.1030927835,2.2,5,Ecuador,3,Low,0
25,0,Negative,0.008014385541,0,0.2783505155,2.387384884,5,Ecuador,3,Low,0
25,0,Negative,0.00842619623,0,2.360824742,2.262,5,Ecuador,3,Low,0
25,0,Negative,0.01415992415,0,1.412371134,2.497901154,5,Ecuador,3,Low,0
25,0,Negative,0.02025066416,0,0.07216494845,2.68444009,5,Ecuador,3,Low,0
25,0,Negative,0.02220953371,0.4742268041,0.618556701,2.501285877,5,Ecuador,3,Low,0
25,0,Negative,0.01422237633,0,0.01030927835,2.378573103,5,Ecuador,3,Low,0
25,0,Negative,0.01520740441,0.4742268041,0.7113402062,2.266352037,5,Ecuador,3,Low,0
25,0,Negative,0.0267361364,0,1.81443299,[],5,Ecuador,3,Low,0
25,0,Negative,0.008536176629,0,0.9896907216,[],5,Ecuador,3,Low,0
25,0,Negative,0.008109380768,1.536082474,0,2.036709652,5,Ecuador,3,Low,0
25,1,Positive,0.04126080408,0.5154639175,0.8144329897,[],5,Ecuador,3,Low,0
25,0,Negative,0.02218001733,0.5257731959,0.2474226804,[],5,Ecuador,3,Low,0
25,1,Positive,0.0229132522,0.1030927835,0.8865979381,2.04741862,5,Ecuador,3,Low,0
25,0,Negative,0.02588737645,0.0206185567,1.494845361,[],5,Ecuador,3,Low,0
25,0,Negative,0.02125083838,0.3711340206,0.1340206186,2.446643107,5,Ecuador,3,Low,0
25,0,Negative,0.007106334799,0,0,2.25855348,5,Ecuador,3,Low,0
25,0,Negative,0.01232673896,0.2886597938,0.0618556701,2.324118776,5,Ecuador,3,Low,0
25,1,Positive,0.03012401082,0,0.0206185567,[],5,Ecuador,3,Low,0
25,0,Negative,0.01032559716,0.175257732,0.1443298969,[],5,Ecuador,3,Low,0
25,0,Negative,0.01480305208,0.6288659794,0.2268041237,[],5,Ecuador,3,Low,0
25,0,Negative,0.03440245238,0.2268041237,0.2680412371,[],5,Ecuador,3,Low,0
25,0,Negative,0.04156040251,0.4226804124,0,[],5,Ecuador,3,Low,0
25,1,Positive,0.04766023484,0.7857142857,0.1530612245,[],5,Ecuador,3,Low,0
26,0,Negative,0.01454557194,0,0.2164948454,3.009145653,5,Ecuador,3,Low,0
26,0,Negative,0.02951285699,0.05154639175,0,2.679537651,5,Ecuador,3,Low,0
26,0,Negative,0.02884175604,0,0,1.948515411,5,Ecuador,3,Low,0
26,1,Positive,0.02195731173,0,0.8556701031,2.645513878,5,Ecuador,3,Low,0
26,1,Positive,0.03901713807,1.237113402,0.7010309278,2.14,5,Ecuador,3,Low,0
26,0,Negative,0.01679201191,0.8453608247,0.9175257732,2.19727861,5,Ecuador,3,Low,0
26,1,Positive,0.01951160076,0.9896907216,0.8659793814,[],5,Ecuador,3,Low,0
26,1,Positive,0.03271718564,0,1.556701031,[],5,Ecuador,3,Low,0
26,0,Negative,0.02666186868,0.5257731959,0.9175257732,2.242348088,5,Ecuador,3,Low,0
26,1,Positive,0.03941746793,0.9484536082,0.6804123711,2.564591213,5,Ecuador,3,Low,0
26,0,Negative,0.01359240571,0.2371134021,0.2371134021,2.181986239,5,Ecuador,3,Low,0
26,1,Positive,0.0113469,0.0206185567,0.7525773196,2.52345777,5,Ecuador,3,Low,0
26,1,Positive,0.03145556505,0.4845360825,0.1237113402,[],5,Ecuador,3,Low,0
26,0,Negative,0.04528237426,0.3092783505,0.6701030928,2.510316787,5,Ecuador,3,Low,0
26,1,Positive,0.06943924942,0.03092783505,0.7113402062,2.056182215,5,Ecuador,3,Low,0
26,1,Positive,0.08615306593,0.9072164948,0.6494845361,[],5,Ecuador,3,Low,0
26,0,Negative,0.03614320745,0.7010309278,0.1649484536,2.518489799,5,Ecuador,3,Low,0
26,0,Negative,0.06194813548,1.329896907,0.1649484536,[],5,Ecuador,3,Low,0
26,1,Positive,0.0273787962,0.4742268041,0.09278350515,[],5,Ecuador,3,Low,0
26,1,Positive,0.03600871407,0,0.7551020408,[],5,Ecuador,3,Low,0
27,0,Negative,0.01089250763,0.4639175258,1.041237113,[],5,Ecuador,3,Low,0
27,1,Positive,0.02279749037,0.2474226804,0.206185567,[],5,Ecuador,3,Low,0
27,0,Negative,0.02286150868,0.5567010309,0,[],5,Ecuador,3,Low,0
27,0,Negative,0.02240997496,0.8350515464,0.8144329897,[],5,Ecuador,3,Low,0
27,0,Negative,0.01389976142,0.8556701031,0,[],5,Ecuador,3,Low,0
27,0,Negative,0.02502212964,0,0,[],5,Ecuador,3,Low,0
27,0,Negative,0.0256488363,0.6288659794,0.0206185567,[],5,Ecuador,3,Low,0
27,0,Negative,0.02434291607,0.412371134,0.5154639175,[],5,Ecuador,3,Low,0
27,0,Negative,0.01562264022,0.8659793814,2.175257732,[],5,Ecuador,3,Low,0
27,1,Positive,0.05009874831,0.05154639175,0.2783505155,[],5,Ecuador,3,Low,0
27,1,Positive,0.05206153709,0.1237113402,0.381443299,[],5,Ecuador,3,Low,0
27,0,Negative,0.008819681151,0.01030927835,0.9587628866,2.174275802,5,Ecuador,3,Low,0
27,1,Positive,0.03048771569,0,0.7731958763,[],5,Ecuador,3,Low,0
27,0,Negative,0.007033466995,0.206185567,0.175257732,2.324934824,5,Ecuador,3,Low,0
27,0,Negative,0.008161122057,0,0.01030927835,2.050422379,5,Ecuador,3,Low,0
27,0,Negative,0.02153702523,1,2.319587629,[],5,Ecuador,3,Low,0
27,1,Positive,0.03869845937,1.556701031,0.2783505155,[],5,Ecuador,3,Low,0
27,0,Negative,0.03486855221,0,1.979381443,[],5,Ecuador,3,Low,0
27,0,Negative,0.03543662043,1,1.154639175,[],5,Ecuador,3,Low,0
27,1,Positive,0.03618083571,1.546391753,0.8762886598,[],5,Ecuador,3,Low,0
27,0,Negative,0.0299755143,0.1237113402,1.659793814,[],5,Ecuador,3,Low,0
27,0,Negative,0.0246177243,1.298969072,1.268041237,[],5,Ecuador,3,Low,0
27,0,Negative,0.03900534378,0.8144329897,1,[],5,Ecuador,3,Low,0
27,1,Positive,0.04209247495,0,1.525773196,[],5,Ecuador,3,Low,0
27,1,Positive,0.03786611125,0.4536082474,0,2.25,5,Ecuador,3,Low,0
27,1,Positive,0.03517362708,1.144329897,2.731958763,[],5,Ecuador,3,Low,0
27,0,Negative,0.04566037552,0.5463917526,1.484536082,2.279281993,5,Ecuador,3,Low,0
27,0,Negative,0.03440511059,0.5670103093,0,[],5,Ecuador,3,Low,0
27,0,Negative,0.0518559578,1.257731959,0.3298969072,[],5,Ecuador,3,Low,0
27,0,Negative,0.07395633101,1.319587629,0.1855670103,[],5,Ecuador,3,Low,0
27,0,Negative,0.04518184657,0.8350515464,0.1237113402,[],5,Ecuador,3,Low,0
27,1,Positive,0.04267239498,0.8041237113,0,[],5,Ecuador,3,Low,0
27,1,Positive,0.04909007776,0.07142857143,0.1530612245,[],5,Ecuador,3,Low,0
28,0,Negative,0.03228966369,0,0,2.207437941,5,Ecuador,3,Low,1
28,0,Negative,0.02056736607,0,0.8041237113,[],5,Ecuador,3,Low,1
28,0,Negative,0.07325464182,0,0,[],5,Ecuador,3,Low,1
28,1,Positive,0.01946776109,0,0.07216494845,2.357711534,5,Ecuador,3,Low,1
28,0,Negative,0.06963915006,0,0.2164948454,[],5,Ecuador,3,Low,1
28,0,Negative,0.102822021,0.7010309278,0.5463917526,[],5,Ecuador,3,Low,1
28,0,Negative,0.07141752389,0.587628866,0.8453608247,[],5,Ecuador,3,Low,1
28,0,Negative,0.02175008037,5.092783505,0.5257731959,[],5,Ecuador,3,Low,1
28,0,Negative,0.03263733865,0.7010309278,0.1340206186,[],5,Ecuador,3,Low,1
28,0,Negative,0.09264903254,1.422680412,0,[],5,Ecuador,3,Low,1
28,0,Negative,0.05730606168,3,0,[],5,Ecuador,3,Low,1
28,0,Negative,0.04852416219,0.6020408163,0.9897959184,[],5,Ecuador,3,Low,1
29,0,Negative,0.007513965074,0,0.9690721649,2.253426216,5,Ecuador,3,Low,1
29,0,Negative,0.03130297852,0,0.5979381443,[],5,Ecuador,3,Low,1
29,0,Negative,0.01597770955,0,2.371134021,[],5,Ecuador,3,Low,1
29,1,Positive,0.02738335653,0,0.6701030928,[],5,Ecuador,3,Low,1
29,0,Negative,0.01405681255,0.0618556701,1.546391753,2.223431209,5,Ecuador,3,Low,1
29,1,Positive,0.03741177587,0,0.4432989691,[],5,Ecuador,3,Low,1
29,1,Positive,0.0206167282,0.3608247423,1.608247423,[],5,Ecuador,3,Low,1
29,1,Positive,0.050122323,0,0.9690721649,[],5,Ecuador,3,Low,1
29,0,Negative,0.02930697503,1.886597938,0.8350515464,[],5,Ecuador,3,Low,1
29,0,Negative,0.03981985472,0.4226804124,2.773195876,[],5,Ecuador,3,Low,1
29,0,Negative,0.02732149882,0.1134020619,3.278350515,2.3,5,Ecuador,3,Low,1
29,0,Negative,0.03775233102,0.9278350515,0.9793814433,2.225060293,5,Ecuador,3,Low,1
29,0,Negative,0.0242884076,0,1.134020619,1.816684288,5,Ecuador,3,Low,1
29,0,Negative,0.03905784059,0.1734693878,1.591836735,[],5,Ecuador,3,Low,1
30,1,Positive,0.03066572028,0,0.7319587629,2.7797638,5,Ecuador,3,Low,1
30,0,Negative,0.0189989844,0.2474226804,0,3.030406002,5,Ecuador,3,Low,1
30,0,Negative,0.02212829519,0,0,2.537455152,5,Ecuador,3,Low,1
30,0,Negative,0.05924181362,0,0.1030927835,[],5,Ecuador,3,Low,1
30,1,Positive,0.02078650818,0,2.804123711,[],5,Ecuador,3,Low,1
30,1,Positive,0.04576228774,0.2989690722,1.412371134,2.444991029,5,Ecuador,3,Low,1
30,1,Positive,0.07277710139,0.2474226804,0.8865979381,2.694107518,5,Ecuador,3,Low,1
30,1,Positive,0.07035466385,0,2,2.497752932,5,Ecuador,3,Low,1
30,0,Negative,0.06228889553,0,0.6082474227,[],5,Ecuador,3,Low,1
30,1,Positive,0.02196543743,0,0.01030927835,[],5,Ecuador,3,Low,1
30,1,Positive,0.06672121963,0,0.8041237113,[],5,Ecuador,3,Low,1
30,1,Positive,0.03214430055,0.6391752577,0.9690721649,2.610542026,5,Ecuador,3,Low,1
30,1,Positive,0.0517524867,0.05154639175,1.268041237,2.606733105,5,Ecuador,3,Low,1
30,1,Positive,0.04286958469,0.03092783505,0,[],5,Ecuador,3,Low,1
30,0,Negative,0.04547238502,0.09278350515,0.5360824742,[],5,Ecuador,3,Low,1
30,0,Negative,0.08333030188,0,0.7959183673,[],5,Ecuador,3,Low,1
31,1,Positive,0.006665216855,0,0.3195876289,[],6,Hurtado,3,Low,0
31,0,Negative,0.01462110137,0,0,[],6,Hurtado,3,Low,0
31,1,Positive,0.004658814255,0,1.072164948,[],6,Hurtado,3,Low,0
31,0,Negative,0.02522741016,0,0.9072164948,[],6,Hurtado,3,Low,0
31,0,Negative,0.01477576715,0,0.5670103093,2.345216473,6,Hurtado,3,Low,0
31,0,Negative,0.01422964477,0.1134020619,0.0618556701,[],6,Hurtado,3,Low,0
31,0,Negative,0.03058059834,0.6288659794,0.1030927835,[],6,Hurtado,3,Low,0
31,0,Negative,0.0221948659,0,0.2783505155,[],6,Hurtado,3,Low,0
31,0,Negative,0.01583214843,0,2.360824742,[],6,Hurtado,3,Low,0
31,0,Negative,0.01539547392,0,1.412371134,[],6,Hurtado,3,Low,0
31,0,Negative,0.02057367715,0,0.07216494845,[],6,Hurtado,3,Low,0
31,0,Negative,0.01759606196,0.4742268041,0.618556701,[],6,Hurtado,3,Low,0
31,0,Negative,0.03837821352,0,0.01030927835,[],6,Hurtado,3,Low,0
32,0,Negative,0.009384269204,0.4742268041,0.7113402062,2.400584292,6,Hurtado,3,Low,1
32,0,Negative,0.03542108494,0,1.81443299,2.623496015,6,Hurtado,3,Low,1
32,1,Positive,0.04768381869,0,0.9896907216,[],6,Hurtado,3,Low,1
32,0,Negative,0.07376476738,1.536082474,0,2.320036767,6,Hurtado,3,Low,1
32,0,Negative,0.04603403499,0.5154639175,0.8144329897,2.184635908,6,Hurtado,3,Low,1
32,0,Negative,0.0351393931,0.5257731959,0.2474226804,2.162593992,6,Hurtado,3,Low,1
32,0,Negative,0.009847831107,0.1030927835,0.8865979381,2.354883581,6,Hurtado,3,Low,1
32,0,Negative,0.02005201064,0.0206185567,1.494845361,[],6,Hurtado,3,Low,1
32,0,Negative,0.01817230088,0.3711340206,0.1340206186,[],6,Hurtado,3,Low,1
32,0,Negative,0.02099540821,0,0,[],6,Hurtado,3,Low,1
32,0,Negative,0.03678222928,0.2886597938,0.0618556701,[],6,Hurtado,3,Low,1
32,0,Negative,0.02996896067,0,0.0206185567,[],6,Hurtado,3,Low,1
32,0,Negative,0.0284424342,0.175257732,0.1443298969,[],6,Hurtado,3,Low,1
32,0,Negative,0.02813980902,0.6288659794,0.2268041237,[],6,Hurtado,3,Low,1
32,0,Negative,0.03173260185,0.2268041237,0.2680412371,[],6,Hurtado,3,Low,1
32,0,Negative,0.02898006571,0.4226804124,0,[],6,Hurtado,3,Low,1
32,0,Negative,0.01625932308,0.7857142857,0.1530612245,[],6,Hurtado,3,Low,1
32,0,Negative,0.02750442786,0,0.2164948454,[],6,Hurtado,3,Low,1
32,0,Negative,0.02838247873,0.05154639175,0,[],6,Hurtado,3,Low,1
32,0,Negative,0.03605352663,0,0,[],6,Hurtado,3,Low,1
32,0,Negative,0.02311396801,0,0.8556701031,[],6,Hurtado,3,Low,1
33,0,Negative,0.05233127211,1.237113402,0.7010309278,2.071502034,6,Hurtado,3,Low,0
33,0,Negative,0.02752003722,0.8453608247,0.9175257732,[],6,Hurtado,3,Low,0
33,0,Negative,0.0189731608,0.9896907216,0.8659793814,[],6,Hurtado,3,Low,0
33,0,Negative,0.01571055136,0,1.556701031,[],6,Hurtado,3,Low,0
33,0,Negative,0.007873726548,0.5257731959,0.9175257732,[],6,Hurtado,3,Low,0
33,0,Negative,0.0321620598,0.9484536082,0.6804123711,[],6,Hurtado,3,Low,0
33,0,Negative,0.02449647617,0.2371134021,0.2371134021,[],6,Hurtado,3,Low,0
33,0,Negative,0.01884638589,0.0206185567,0.7525773196,[],6,Hurtado,3,Low,0
33,0,Negative,0.009175315705,0.4845360825,0.1237113402,[],6,Hurtado,3,Low,0
33,0,Negative,0.02690218684,0.3092783505,0.6701030928,[],6,Hurtado,3,Low,0
33,0,Negative,0.03111362027,0.03092783505,0.7113402062,[],6,Hurtado,3,Low,0
33,0,Negative,0.04977576532,0.9072164948,0.6494845361,[],6,Hurtado,3,Low,0
33,0,Negative,0.01592683182,0.7010309278,0.1649484536,[],6,Hurtado,3,Low,0
33,0,Negative,0.04478470582,1.329896907,0.1649484536,[],6,Hurtado,3,Low,0
33,0,Negative,0.03802673236,0.4742268041,0.09278350515,3.05,6,Hurtado,3,Low,0
33,0,Negative,0.0344279231,0,0.7551020408,2.615755057,6,Hurtado,3,Low,0
34,1,Positive,0.05052229473,0.4639175258,1.041237113,3.228726227,6,Hurtado,3,Low,1
34,0,Negative,0.01975796519,0.2474226804,0.206185567,2.621487871,6,Hurtado,3,Low,1
34,0,Negative,0.05246116579,0.5567010309,0,3.412398355,6,Hurtado,3,Low,1
34,0,Negative,0.01738344303,0.8350515464,0.8144329897,3.181427386,6,Hurtado,3,Low,1
34,0,Negative,0.02955286879,0.8556701031,0,2.615457283,6,Hurtado,3,Low,1
34,0,Negative,0.02243360392,0,0,2.597862118,6,Hurtado,3,Low,1
34,0,Negative,0.03515745539,0.6288659794,0.0206185567,2.907518741,6,Hurtado,3,Low,1
34,0,Negative,0.004644496024,0.412371134,0.5154639175,2.571482978,6,Hurtado,3,Low,1
34,0,Negative,0.01150503907,0.8659793814,2.175257732,2.716309996,6,Hurtado,3,Low,1
34,0,Negative,0.02720617248,0.05154639175,0.2783505155,2.761351454,6,Hurtado,3,Low,1
34,0,Negative,0.02988714574,0.1237113402,0.381443299,2.792501899,6,Hurtado,3,Low,1
34,0,Negative,0.01938168362,0.01030927835,0.9587628866,2.854725544,6,Hurtado,3,Low,1
34,0,Negative,0.02528613073,0,0.7731958763,2.960464028,6,Hurtado,3,Low,1
34,0,Negative,0.03102727518,0.206185567,0.175257732,2.916315019,6,Hurtado,3,Low,1
34,0,Negative,0.03276338671,0,0.01030927835,2.990268382,6,Hurtado,3,Low,1
34,0,Negative,0.04361997237,1,2.319587629,2.923014074,6,Hurtado,3,Low,1
34,0,Negative,0.01138770928,1.556701031,0.2783505155,2.730592392,6,Hurtado,3,Low,1
34,0,Negative,0.03170684327,0,1.979381443,3.293320932,6,Hurtado,3,Low,1
34,0,Negative,0.08758544766,1,1.154639175,4.235375058,6,Hurtado,3,Low,1
34,0,Negative,0.0379738214,1.546391753,0.8762886598,2.989706508,6,Hurtado,3,Low,1
35,1,Positive,0.06117020424,0.1237113402,1.659793814,[],6,Hurtado,3,Low,1
35,0,Negative,0.041669313,1.298969072,1.268041237,[],6,Hurtado,3,Low,1
35,0,Negative,0.04858261293,0.8144329897,1,2.28768824,6,Hurtado,3,Low,1
35,0,Negative,0.034354866,0,1.525773196,[],6,Hurtado,3,Low,1
35,0,Negative,0.02286245145,0.4536082474,0,1.954960256,6,Hurtado,3,Low,1
35,0,Negative,0.05983460072,1.144329897,2.731958763,[],6,Hurtado,3,Low,1
35,0,Negative,0.04504676857,0.5463917526,1.484536082,[],6,Hurtado,3,Low,1
35,0,Negative,0.03756048662,0.5670103093,0,[],6,Hurtado,3,Low,1
35,0,Negative,0.03768092348,1.257731959,0.3298969072,[],6,Hurtado,3,Low,1
35,0,Negative,0.08918232609,1.319587629,0.1855670103,[],6,Hurtado,3,Low,1
35,0,Negative,0.02886575964,0.8350515464,0.1237113402,[],6,Hurtado,3,Low,1
35,0,Negative,0.04435096671,0.8041237113,0,[],6,Hurtado,3,Low,1
36,1,Positive,0.02923252254,0.07142857143,0.1530612245,2.210900799,6,Hurtado,3,Low,0
36,0,Negative,0.01371568438,0,0,[],6,Hurtado,3,Low,0
36,0,Negative,0.03834826008,0,0.8041237113,[],6,Hurtado,3,Low,0
36,1,Positive,0.01211599666,0,0,[],6,Hurtado,3,Low,0
36,1,Positive,0.01690122687,0,0.07216494845,[],6,Hurtado,3,Low,0
36,0,Negative,0.01832945487,0,0.2164948454,[],6,Hurtado,3,Low,0
36,0,Negative,0.01988035192,0.7010309278,0.5463917526,[],6,Hurtado,3,Low,0
36,0,Negative,0.0108527345,0.587628866,0.8453608247,[],6,Hurtado,3,Low,0
36,0,Negative,0.01981441031,5.092783505,0.5257731959,[],6,Hurtado,3,Low,0
36,0,Negative,0.02043336808,0.7010309278,0.1340206186,2.065501777,6,Hurtado,3,Low,0
36,0,Negative,0.01593289582,1.422680412,0,[],6,Hurtado,3,Low,0
36,0,Negative,0.01024369453,3,0,[],6,Hurtado,3,Low,0
36,0,Negative,0.02459799079,0.6020408163,0.9897959184,[],6,Hurtado,3,Low,0